Recensement agricole 2020; ; ; ; ; ; ; 
Référentiel géographique : France  par Commune 2020; ; ; ; ; ; ; 
Code;Libellé;Nombre d’exploitations avec des vaches laitières, 2020;Nombre d’exploitations avec des vaches laitières, 2020 - estimation (*=oui);Nombre moyen de vaches nourrices par exploitation, 2020;Nombre moyen de vaches nourrices par exploitation, 2020 - estimation (*=oui);Nombre moyen de vaches laitières par exploitation, 2020;Nombre moyen de vaches laitières par exploitation, 2020 - estimation (*=oui);Nombre de vaches laitières, 2020;Nombre de vaches laitières, 2020 - estimation (*=oui);Nombre de vaches nourrices, 2020;Nombre de vaches nourrices, 2020 - estimation (*=oui);Nombre d’exploitations avec des vaches nourrices, 2020;Nombre d’exploitations avec des vaches nourrices, 2020 - estimation (*=oui)
50296;Maupertus-sur-Mer;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50297;La Meauffe;4;;13;;88;;353;;67;;5;
50298;Méautis;13;;0;;93;;1212;;0;;0;
50299;Le Mesnil;N/A - secret statistique;;7;;N/A - secret statistique;;N/A - secret statistique;;29;;4;
50300;Le Mesnil-Adelée;5;;24;;84;;420;;121;;5;
50302;Le Mesnil-Amey;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
50304;Le Mesnil-Aubert;3;;26;;104;;311;;102;;4;
50305;Le Mesnil-au-Val;5;;18;;86;;430;;88;;5;
50310;Le Mesnil-Eury;0;*;0;*;0;*;0;*;0;*;0;*
50311;Le Mesnil-Garnier;10;;9;;90;;900;;27;;3;
50312;Le Mesnil-Gilbert;7;;N/A - secret statistique;;84;;586;;N/A - secret statistique;;N/A - secret statistique;
50315;Le Mesnillard;8;;16;;74;;591;;65;;4;
50317;Le Mesnil-Ozenne;4;;N/A - secret statistique;;98;;393;;N/A - secret statistique;;N/A - secret statistique;
50321;Le Mesnil-Rouxelin;N/A - secret statistique;;12;;N/A - secret statistique;;N/A - secret statistique;;35;;3;
50324;Le Mesnil-Véneron;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50326;Le Mesnil-Villeman;7;;11;;104;;728;;80;;7;
50327;La Meurdraquière;6;*;16;*;91;*;547;*;94;*;6;*
50328;Millières;12;;39;;98;;1176;;236;;6;
50332;Les Moitiers-d'Allonne;6;;N/A - secret statistique;;122;;730;;N/A - secret statistique;;N/A - secret statistique;
50334;Montabot;7;;0;;95;;666;;0;;0;
50335;Montaigu-la-Brisette;3;;23;;99;;298;;139;;6;
50336;Montaigu-les-Bois;3;*;23;*;102;*;306;*;135;*;6;*
50338;Montbray;9;;26;;133;;1198;;209;;8;
50340;Montcuit;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50341;Montebourg;3;;N/A - secret statistique;;69;;206;;N/A - secret statistique;;N/A - secret statistique;
50342;Montfarville;0;;0;;0;;0;;0;;0;
50345;Monthuchon;N/A - secret statistique;;19;;N/A - secret statistique;;N/A - secret statistique;;77;;4;
50347;Montjoie-Saint-Martin;6;;N/A - secret statistique;;122;;729;;N/A - secret statistique;;N/A - secret statistique;
50349;Montmartin-sur-Mer;N/A - secret statistique;;19;;N/A - secret statistique;;N/A - secret statistique;;130;;7;
50350;Montpinchon;13;;26;;72;;940;;183;;7;
50351;Montrabot;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50352;Montreuil-sur-Lozon;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;3;
50353;Le Mont-Saint-Michel;0;;0;;0;;0;;0;;0;
50356;Moon-sur-Elle;3;;34;;67;;200;;101;;3;
50357;Morigny;3;;N/A - secret statistique;;85;;255;;N/A - secret statistique;;N/A - secret statistique;
50359;Mortain-Bocage;36;;17;;84;;3025;;563;;34;
50360;Morville;6;;34;;93;;558;;137;;4;
50361;La Mouche;3;;12;;60;;181;;62;;5;
50362;Moulines;7;;15;;74;;519;;73;;5;
50363;Moyon Villages;22;;24;;91;;2012;;293;;12;
50364;Muneville-le-Bingard;5;;N/A - secret statistique;;77;;387;;N/A - secret statistique;;N/A - secret statistique;
50365;Muneville-sur-Mer;4;;7;;39;;156;;27;;4;
50368;Nay;N/A - secret statistique;;57;;N/A - secret statistique;;N/A - secret statistique;;171;;3;
50369;Négreville;4;;2;;69;;274;;6;;3;
50370;Néhou;6;;23;;73;;438;;114;;5;
50371;Le Neufbourg;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
50372;Neufmesnil;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
50373;Neuville-au-Plain;4;;N/A - secret statistique;;104;;417;;N/A - secret statistique;;N/A - secret statistique;
50374;Neuville-en-Beaumont;3;;N/A - secret statistique;;68;;205;;N/A - secret statistique;;N/A - secret statistique;
50376;Nicorps;N/A - secret statistique;;36;;N/A - secret statistique;;N/A - secret statistique;;254;;7;
50378;Notre-Dame-de-Cenilly;18;;N/A - secret statistique;;128;;2308;;N/A - secret statistique;;N/A - secret statistique;
50379;Notre-Dame-de-Livoye;N/A - secret statistique;;12;;N/A - secret statistique;;N/A - secret statistique;;48;;4;
50382;Nouainville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50384;Octeville-l'Avenel;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50387;Orglandes;8;;10;;112;;893;;58;;6;
50388;Orval sur Sienne;7;;27;;78;;545;;270;;10;
50389;Ouville;8;;N/A - secret statistique;;77;;619;;N/A - secret statistique;;N/A - secret statistique;
50390;Ozeville;3;;N/A - secret statistique;;94;;282;;N/A - secret statistique;;N/A - secret statistique;
50391;Grandparigny;24;;10;;81;;1943;;163;;16;
50393;Percy-en-Normandie;39;;18;;82;;3210;;300;;17;
50394;Périers;8;;4;;121;;964;;35;;8;
50395;La Pernelle;3;*;N/A - secret statistique;*;64;*;192;*;N/A - secret statistique;*;N/A - secret statistique;*
50397;Perriers-en-Beauficel;4;;13;;70;;278;;80;;6;
50398;Le Perron;N/A - secret statistique;;42;;N/A - secret statistique;;N/A - secret statistique;;125;;3;
50399;Le Petit-Celland;3;;N/A - secret statistique;;83;;248;;N/A - secret statistique;;N/A - secret statistique;
50400;Picauville;34;;23;;103;;3489;;430;;19;
50401;Pierreville;7;;10;;79;;556;;70;;7;
50402;Les Pieux;6;;N/A - secret statistique;;87;;524;;N/A - secret statistique;;3;
50403;Pirou;4;;12;;53;;213;;47;;4;
50405;Le Plessis-Lastelle;8;;10;;98;;782;;31;;3;
50407;Poilley;9;;14;;74;;667;;56;;4;
50408;Pontaubault;0;;0;;0;;0;;0;;0;
50409;Pont-Hébert;10;;11;;104;;1037;;112;;10;
50410;Pontorson;29;;17;;73;;2125;;295;;17;
50411;Ponts;5;;13;;72;;360;;53;;4;
50412;Port-Bail-sur-Mer;8;;19;;91;;728;;149;;8;
50413;Précey;3;;21;;80;;240;;62;;3;
50417;Quettehou;6;;12;;55;;330;;96;;8;
50419;Quettreville-sur-Sienne;20;;20;;76;;1514;;449;;22;
50420;Quibou;7;;11;;64;;451;;66;;6;
50421;Quinéville;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
50422;Raids;7;;13;;53;;372;;39;;3;
50423;Rampan;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50425;Rauville-la-Bigot;10;;15;;122;;1217;;108;;7;
50426;Rauville-la-Place;5;;20;;109;;543;;80;;4;
50428;Reffuveille;9;;27;;104;;936;;269;;10;
50429;Regnéville-sur-Mer;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50430;Reigneville-Bocage;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
50431;Remilly Les Marais;13;;33;;68;;888;;198;;6;
50433;Réville;0;;0;;0;;0;;0;;0;
50435;Rocheville;N/A - secret statistique;;14;;N/A - secret statistique;;N/A - secret statistique;;96;;7;
50436;Romagny Fontenay;31;;14;;77;;2378;;351;;25;
50437;Roncey;6;;11;;100;;598;;42;;4;
50442;Le Rozel;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
50443;Sacey;14;;40;;98;;1375;;158;;4;
50444;Saint-Amand-Villages;16;;24;;96;;1529;;425;;18;
50445;Saint-André-de-Bohon;3;;N/A - secret statistique;;81;;243;;N/A - secret statistique;;N/A - secret statistique;
50446;Saint-André-de-l'Épine;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50447;Saint-Aubin-des-Préaux;4;;16;;77;;309;;80;;5;
50448;Saint-Aubin-de-Terregatte;9;;9;;57;;513;;64;;7;
50450;Saint-Barthélemy;3;;10;;52;;155;;48;;5;
50451;Saint-Brice;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
50452;Saint-Brice-de-Landelles;11;;10;;57;;625;;69;;7;
50453;Sainte-Cécile;5;;11;;91;;454;;99;;9;
50454;Saint-Christophe-du-Foc;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
50455;Saint-Clair-sur-l'Elle;4;;N/A - secret statistique;;86;;343;;N/A - secret statistique;;N/A - secret statistique;
50456;Saint-Clément-Rancoudray;16;;29;;84;;1347;;431;;15;
50457;Sainte-Colombe;5;;N/A - secret statistique;;56;;282;;N/A - secret statistique;;N/A - secret statistique;
50461;Saint-Cyr;N/A - secret statistique;;16;;N/A - secret statistique;;N/A - secret statistique;;80;;5;
50462;Saint-Cyr-du-Bailleul;18;;23;;82;;1474;;433;;19;
50463;Saint-Denis-le-Gast;12;;20;;104;;1252;;162;;8;
50464;Saint-Denis-le-Vêtu;15;;14;;111;;1664;;123;;9;
50467;Saint-Floxel;4;;4;;50;;199;;12;;3;
50468;Saint-Fromond;4;;27;;126;;504;;215;;8;
50469;Sainte-Geneviève;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50471;Saint-Georges-de-la-Rivière;4;;N/A - secret statistique;;125;;499;;N/A - secret statistique;;N/A - secret statistique;
50472;Saint-Georges-de-Livoye;4;*;18;*;54;*;214;*;125;*;7;*
50473;Saint-Georges-d'Elle;6;;12;;62;;371;;92;;8;
50474;Saint-Georges-de-Rouelley;15;;38;;72;;1076;;414;;11;
50475;Saint-Georges-Montcocq;4;;N/A - secret statistique;;83;;333;;N/A - secret statistique;;N/A - secret statistique;
50476;Saint-Germain-d'Elle;3;;N/A - secret statistique;;66;;198;;N/A - secret statistique;;N/A - secret statistique;
50478;Saint-Germain-de-Tournebut;5;;28;;88;;441;;139;;5;
50479;Saint-Germain-de-Varreville;N/A - secret statistique;;10;;N/A - secret statistique;;N/A - secret statistique;;31;;3;
50480;Saint-Germain-le-Gaillard;4;;15;;77;;308;;88;;6;
50481;Saint-Germain-sur-Ay;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50482;Saint-Germain-sur-Sèves;8;;49;;87;;696;;146;;3;
50483;Saint-Gilles;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50484;Saint-Hilaire-du-Harcouët;33;;15;;76;;2511;;469;;32;
50486;Saint-Jacques-de-Néhou;8;;18;;65;;520;;195;;11;
50487;Saint-James;63;;11;;86;;5449;;262;;23;
50488;Saint-Jean-de-Daye;N/A - secret statistique;;2;;N/A - secret statistique;;N/A - secret statistique;;7;;3;
50489;Saint-Jean-de-la-Haize;4;;13;;92;;369;;88;;7;
50490;Saint-Jean-de-la-Rivière;0;;0;;0;;0;;0;;0;
50491;Saint-Jean-de-Savigny;3;;12;;51;;154;;62;;5;
50492;Saint-Jean-d'Elle;17;;15;;83;;1407;;207;;14;
50493;Saint-Jean-des-Champs;11;;6;;94;;1031;;63;;11;
50495;Saint-Jean-du-Corail-des-Bois;5;;N/A - secret statistique;;76;;382;;N/A - secret statistique;;N/A - secret statistique;
50496;Saint-Jean-le-Thomas;0;*;0;*;0;*;0;*;0;*;0;*
50498;Saint-Joseph;3;;14;;67;;201;;56;;4;
50499;Saint-Laurent-de-Cuves;10;;8;;88;;884;;97;;12;
50500;Saint-Laurent-de-Terregatte;9;;14;;69;;621;;137;;10;
50502;Saint-Lô;5;;16;;84;;422;;98;;6;
50504;Saint-Louet-sur-Vire;7;;N/A - secret statistique;;114;;797;;N/A - secret statistique;;N/A - secret statistique;
50505;Saint-Loup;5;;N/A - secret statistique;;63;;317;;N/A - secret statistique;;N/A - secret statistique;
50506;Saint-Malo-de-la-Lande;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50507;Saint-Marcouf;7;;42;;90;;628;;127;;3;
50509;Sainte-Marie-du-Mont;14;;33;;89;;1250;;327;;10;
50510;Saint-Martin-d'Aubigny;10;;23;;100;;1002;;90;;4;
50511;Saint-Martin-d'Audouville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50512;Saint-Martin-de-Bonfossé;3;;10;;55;;164;;31;;3;
50513;Saint-Martin-de-Cenilly;5;;36;;149;;743;;107;;3;
50514;Chaulieu;3;;17;;77;;231;;103;;6;
50517;Saint-Martin-de-Varreville;4;*;36;*;105;*;418;*;144;*;4;*
50518;Saint-Martin-le-Bouillant;6;;12;;81;;486;;94;;8;
50519;Saint-Martin-le-Gréard;N/A - secret statistique;;7;;N/A - secret statistique;;N/A - secret statistique;;35;;5;
50521;Saint-Maur-des-Bois;3;;N/A - secret statistique;;76;;229;;N/A - secret statistique;;N/A - secret statistique;
50522;Saint-Maurice-en-Cotentin;N/A - secret statistique;;14;;N/A - secret statistique;;N/A - secret statistique;;55;;4;
50523;Sainte-Mère-Église;20;;20;;102;;2031;;404;;20;
50525;Saint-Michel-de-Montjoie;5;;13;;140;;700;;51;;4;
50528;Saint-Nicolas-de-Pierrepont;N/A - secret statistique;;23;;N/A - secret statistique;;N/A - secret statistique;;138;;6;
50529;Saint-Nicolas-des-Bois;4;;N/A - secret statistique;;69;;277;;N/A - secret statistique;;N/A - secret statistique;
50531;Saint-Ovin;9;;15;;75;;678;;108;;7;
50532;Saint-Pair-sur-Mer;6;;23;;92;;550;;203;;9;
50533;Saint-Patrice-de-Claids;5;;0;;93;;467;;0;;0;
50535;Le Parc;9;;25;;58;;518;;368;;15;
50536;Saint-Pierre-d'Arthéglise;3;;N/A - secret statistique;;73;;218;;N/A - secret statistique;;N/A - secret statistique;
50537;Saint-Pierre-de-Coutances;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50538;Saint-Pierre-de-Semilly;4;;N/A - secret statistique;;64;;256;;N/A - secret statistique;;N/A - secret statistique;
50539;Saint-Pierre-Église;3;;N/A - secret statistique;;94;;281;;N/A - secret statistique;;3;
50540;Saint-Pierre-Langers;5;;N/A - secret statistique;;96;;479;;N/A - secret statistique;;3;
50541;Saint-Planchers;5;;10;;96;;478;;31;;3;
50542;Saint-Pois;3;;N/A - secret statistique;;83;;248;;N/A - secret statistique;;N/A - secret statistique;
50543;Saint-Quentin-sur-le-Homme;15;;7;;80;;1207;;64;;9;
50546;Bourgvallées;30;;14;;89;;2674;;312;;22;
50548;Saint-Sauveur-de-Pierrepont;7;;12;;112;;784;;35;;3;
50549;Saint-Sauveur-la-Pommeraye;3;;N/A - secret statistique;;50;;151;;N/A - secret statistique;;N/A - secret statistique;
50550;Saint-Sauveur-Villages;28;;17;;73;;2037;;336;;20;
50551;Saint-Sauveur-le-Vicomte;17;;20;;90;;1536;;199;;10;
50552;Saint-Sébastien-de-Raids;4;;N/A - secret statistique;;87;;346;;N/A - secret statistique;;N/A - secret statistique;
50553;Saint-Senier-de-Beuvron;7;;12;;72;;504;;46;;4;
50554;Saint-Senier-sous-Avranches;5;;N/A - secret statistique;;88;;441;;N/A - secret statistique;;N/A - secret statistique;
50556;Sainte-Suzanne-sur-Vire;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50562;Saint-Vaast-la-Hougue;3;;N/A - secret statistique;;42;;127;;N/A - secret statistique;;N/A - secret statistique;
50563;Saint-Vigor-des-Monts;7;;58;;96;;673;;288;;5;
50564;Terre-et-Marais;30;;20;;108;;3248;;314;;16;
50565;Sartilly-Baie-Bocage;15;;14;;125;;1872;;173;;12;
50567;Saussemesnil;5;;32;;94;;470;;226;;7;
50568;Saussey;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50569;Savigny;8;;37;;86;;691;;186;;5;
50570;Savigny-le-Vieux;17;;16;;75;;1276;;128;;8;
50571;Sébeville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
50572;Sénoville;4;;N/A - secret statistique;;71;;282;;N/A - secret statistique;;N/A - secret statistique;
50574;Servon;6;;24;;64;;381;;73;;3;
50575;Sideville;4;;26;;65;;260;;105;;4;
50576;Siouville-Hague;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50577;Sortosville-en-Beaumont;4;;N/A - secret statistique;;45;;179;;N/A - secret statistique;;N/A - secret statistique;
50578;Sortosville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50579;Sottevast;4;;18;;95;;378;;92;;5;
50580;Sotteville;N/A - secret statistique;;19;;N/A - secret statistique;;N/A - secret statistique;;58;;3;
50582;Sourdeval;35;;21;;93;;3241;;453;;22;
50584;Subligny;6;;7;;80;;477;;21;;3;
50585;Surtainville;5;;6;;61;;303;;25;;4;
50587;Taillepied;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50588;Tamerville;12;;5;;87;;1040;;42;;9;
50589;Tanis;6;;N/A - secret statistique;;66;;393;;N/A - secret statistique;;N/A - secret statistique;
50590;Le Tanu;5;;21;;36;;179;;104;;5;
50591;Le Teilleul;51;;23;;68;;3471;;882;;38;
50592;Tessy-Bocage;23;;15;;106;;2430;;160;;11;
50593;Teurthéville-Bocage;12;;22;;83;;1000;;198;;9;
50594;Teurthéville-Hague;5;;16;;67;;334;;79;;5;
50596;Théville;N/A - secret statistique;*;N/A - secret statistique;*;N/A - secret statistique;*;N/A - secret statistique;*;N/A - secret statistique;*;N/A - secret statistique;*
50597;Tirepied-sur-Sée;15;;13;;74;;1116;;127;;10;
50598;Tocqueville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50599;Tollevast;N/A - secret statistique;;18;;N/A - secret statistique;;N/A - secret statistique;;71;;4;
50601;Torigny-les-Villes;15;;13;;86;;1292;;193;;15;
50603;Tourville-sur-Sienne;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50604;Tréauville;7;;9;;55;;382;;47;;5;
50606;Tribehou;6;;8;;72;;433;;42;;5;
50607;La Trinité;4;;8;;76;;302;;57;;7;
50609;Turqueville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50610;Urville;5;;N/A - secret statistique;;79;;394;;N/A - secret statistique;;N/A - secret statistique;
50612;Vains;N/A - secret statistique;;9;;N/A - secret statistique;;N/A - secret statistique;;52;;6;
50613;Valcanville;N/A - secret statistique;;20;;N/A - secret statistique;;N/A - secret statistique;;60;;3;
50615;Valognes;N/A - secret statistique;;9;;N/A - secret statistique;;N/A - secret statistique;;60;;7;
50616;Le Val-Saint-Père;5;;17;;74;;372;;66;;4;
50617;Varenguebec;3;;11;;79;;238;;91;;8;
50618;Varouville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50619;Le Vast;N/A - secret statistique;;39;;N/A - secret statistique;;N/A - secret statistique;;196;;5;
50621;Vaudreville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
50624;La Vendelée;5;;33;;69;;347;;165;;5;
50626;Ver;5;;44;;96;;480;;348;;8;
50628;Vernix;6;;N/A - secret statistique;;76;;458;;N/A - secret statistique;;N/A - secret statistique;
50629;Vesly;11;;14;;110;;1213;;68;;5;
50633;Le Vicel;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
50634;Videcosville;0;*;0;*;0;*;0;*;0;*;0;*
50637;Villebaudon;7;;N/A - secret statistique;;117;;817;;N/A - secret statistique;;N/A - secret statistique;
50639;Villedieu-les-Poêles-Rouffigny;5;;15;;64;;321;;180;;12;
50641;Villiers-Fossard;4;;15;;41;;162;;61;;4;
50643;Virandeville;6;;9;;76;;454;;72;;8;
50647;Yquelon;0;;0;;0;;0;;0;;0;
50648;Yvetot-Bocage;7;;17;;95;;668;;102;;6;
51001;Ablancourt;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
51002;Saint-Martin-d'Ablois;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
51003;Aigny;0;;0;;0;;0;;0;;0;
